INFO:root: timestamp: 2018-10-11 15:39:24.725632, status_code: 200, request_epoch_(sec): 0.04159808158874512
INFO:root: timestamp: 2018-10-11 15:39:27.724962, status_code: 200, request_epoch_(sec): 0.0408177375793457
INFO:root: timestamp: 2018-10-11 15:39:30.726546, status_code: 200, request_epoch_(sec): 0.0388641357421875
INFO:root: timestamp: 2018-10-11 15:39:33.724920, status_code: 200, request_epoch_(sec): 0.03658699989318848
INFO:root: timestamp: 2018-10-11 15:39:36.729299, status_code: 200, request_epoch_(sec): 0.04036593437194824
INFO:root: timestamp: 2018-10-11 15:39:39.738027, status_code: 200, request_epoch_(sec): 0.04513216018676758
INFO:root: timestamp: 2018-10-11 15:39:42.742771, status_code: 200, request_epoch_(sec): 0.045472145080566406
INFO:root: timestamp: 2018-10-11 15:39:45.739259, status_code: 200, request_epoch_(sec): 0.039994239807128906
INFO:root: timestamp: 2018-10-11 15:40:02.718902, status_code: 200, request_epoch_(sec): 0.06498885154724121
INFO:root: timestamp: 2018-10-11 15:40:04.718789, status_code: 200, request_epoch_(sec): 0.06286168098449707
INFO:root: timestamp: 2018-10-11 15:40:06.732126, status_code: 200, request_epoch_(sec): 0.07471489906311035
INFO:root: timestamp: 2018-10-11 15:40:08.726188, status_code: 200, request_epoch_(sec): 0.06578469276428223
INFO:root: timestamp: 2018-10-11 15:40:10.735560, status_code: 200, request_epoch_(sec): 0.07128500938415527
INFO:root: timestamp: 2018-10-11 15:40:12.752527, status_code: 200, request_epoch_(sec): 0.08677387237548828
INFO:root: timestamp: 2018-10-11 15:40:14.744789, status_code: 200, request_epoch_(sec): 0.07802009582519531
INFO:root: timestamp: 2018-10-11 15:40:16.749500, status_code: 200, request_epoch_(sec): 0.07809686660766602
INFO:root: timestamp: 2018-10-11 15:40:18.714561, status_code: 200, request_epoch_(sec): 0.040576934814453125
INFO:root: timestamp: 2018-10-11 15:40:20.720906, status_code: 200, request_epoch_(sec): 0.04120993614196777
INFO:root: timestamp: 2018-10-11 15:40:22.727381, status_code: 200, request_epoch_(sec): 0.04296398162841797
INFO:root: timestamp: 2018-10-11 15:40:24.729162, status_code: 200, request_epoch_(sec): 0.043181657791137695
INFO:root: timestamp: 2018-10-11 15:40:26.728425, status_code: 200, request_epoch_(sec): 0.04144597053527832
INFO:root: timestamp: 2018-10-11 15:40:28.728259, status_code: 200, request_epoch_(sec): 0.04039788246154785
INFO:root: timestamp: 2018-10-11 15:40:30.732605, status_code: 200, request_epoch_(sec): 0.04140424728393555
INFO:root: timestamp: 2018-10-11 15:40:32.728779, status_code: 200, request_epoch_(sec): 0.03725099563598633
INFO:root: timestamp: 2018-10-11 15:40:34.731738, status_code: 200, request_epoch_(sec): 0.03950905799865723
INFO:root: timestamp: 2018-10-11 15:40:36.739042, status_code: 200, request_epoch_(sec): 0.04416608810424805
INFO:root: timestamp: 2018-10-11 15:40:38.734738, status_code: 200, request_epoch_(sec): 0.03851890563964844
INFO:root: timestamp: 2018-10-11 15:40:40.735808, status_code: 200, request_epoch_(sec): 0.03826785087585449
INFO:root: timestamp: 2018-10-11 15:40:42.741059, status_code: 200, request_epoch_(sec): 0.04079794883728027
INFO:root: timestamp: 2018-10-11 15:40:44.742685, status_code: 200, request_epoch_(sec): 0.04025721549987793
INFO:root: timestamp: 2018-10-11 15:40:46.744800, status_code: 200, request_epoch_(sec): 0.04012489318847656
INFO:root: timestamp: 2018-10-11 15:40:48.747990, status_code: 200, request_epoch_(sec): 0.041777849197387695
INFO:root: timestamp: 2018-10-11 15:40:50.750356, status_code: 200, request_epoch_(sec): 0.04140806198120117
INFO:root: timestamp: 2018-10-11 15:40:59.489163, status_code: 200, request_epoch_(sec): 0.06854414939880371
INFO:root: timestamp: 2018-10-11 15:41:00.487041, status_code: 200, request_epoch_(sec): 0.06503009796142578
INFO:root: timestamp: 2018-10-11 15:41:01.488058, status_code: 200, request_epoch_(sec): 0.0645749568939209
INFO:root: timestamp: 2018-10-11 15:41:02.515705, status_code: 200, request_epoch_(sec): 0.08955001831054688
INFO:root: timestamp: 2018-10-11 15:41:03.482603, status_code: 200, request_epoch_(sec): 0.05709719657897949
INFO:root: timestamp: 2018-10-11 15:41:04.494451, status_code: 200, request_epoch_(sec): 0.0655519962310791
INFO:root: timestamp: 2018-10-11 15:41:05.498442, status_code: 200, request_epoch_(sec): 0.06485772132873535
INFO:root: timestamp: 2018-10-11 15:41:06.502033, status_code: 200, request_epoch_(sec): 0.06366205215454102
INFO:root: timestamp: 2018-10-11 15:41:07.482973, status_code: 200, request_epoch_(sec): 0.04110002517700195
INFO:root: timestamp: 2018-10-11 15:41:08.485659, status_code: 200, request_epoch_(sec): 0.038427114486694336
INFO:root: timestamp: 2018-10-11 15:41:09.496217, status_code: 200, request_epoch_(sec): 0.0438687801361084
INFO:root: timestamp: 2018-10-11 15:41:10.498027, status_code: 200, request_epoch_(sec): 0.04327392578125
INFO:root: timestamp: 2018-10-11 15:41:11.497388, status_code: 200, request_epoch_(sec): 0.04036521911621094
INFO:root: timestamp: 2018-10-11 15:41:12.501222, status_code: 200, request_epoch_(sec): 0.04013323783874512
INFO:root: timestamp: 2018-10-11 15:41:13.501577, status_code: 200, request_epoch_(sec): 0.03643608093261719
INFO:root: timestamp: 2018-10-11 15:41:14.508647, status_code: 200, request_epoch_(sec): 0.039272308349609375
INFO:root: timestamp: 2018-10-11 15:41:15.513466, status_code: 200, request_epoch_(sec): 0.04014015197753906
INFO:root: timestamp: 2018-10-11 15:41:16.519152, status_code: 200, request_epoch_(sec): 0.04078412055969238
INFO:root: timestamp: 2018-10-11 15:41:17.522777, status_code: 200, request_epoch_(sec): 0.04154181480407715
INFO:root: timestamp: 2018-10-11 15:41:18.526506, status_code: 200, request_epoch_(sec): 0.041185855865478516
INFO:root: timestamp: 2018-10-11 15:41:19.531959, status_code: 200, request_epoch_(sec): 0.04105091094970703
INFO:root: timestamp: 2018-10-11 15:41:20.535841, status_code: 200, request_epoch_(sec): 0.041571855545043945
INFO:root: timestamp: 2018-10-11 15:41:21.538020, status_code: 200, request_epoch_(sec): 0.039422035217285156
INFO:root: timestamp: 2018-10-11 15:41:22.541474, status_code: 200, request_epoch_(sec): 0.03900289535522461
INFO:root: timestamp: 2018-10-11 15:41:23.548415, status_code: 200, request_epoch_(sec): 0.04233670234680176
INFO:root: timestamp: 2018-10-11 15:41:24.554796, status_code: 200, request_epoch_(sec): 0.043479204177856445
INFO:root: timestamp: 2018-10-11 15:41:25.557480, status_code: 200, request_epoch_(sec): 0.040409088134765625
INFO:root: timestamp: 2018-10-11 15:41:26.558279, status_code: 200, request_epoch_(sec): 0.04073214530944824
